Gender,Age,Debt,Married,BankCustomer,Industry,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,Approved_enc,Gender_Male,Married_Yes,BankCustomer_Yes,Industry_ConsumerDiscretionary,Industry_ConsumerStaples,Industry_Education,Industry_Energy,Industry_Financials,Industry_Healthcare,Industry_Industrials,Industry_InformationTechnology,Industry_Materials,Industry_Real Estate,Industry_Research,Industry_Transport,Industry_Unknown,Industry_Utilities,Industry_communicationservices,Industry_consumerdiscretionary,Industry_consumerstaples,Industry_education,Industry_energy,Industry_financials,Industry_healthcare,Industry_industrials,Industry_informationtechnology,Industry_materials,Industry_real estate,Industry_research,Industry_transport,Industry_utilities,PriorDefault_Yes,Employed_Yes,DriversLicense_Yes,Citizen_ByOtherMeans,Citizen_Temporary,Citizen_Unknown,Citizen_bybirth,Citizen_byothermeans,Citizen_temporary
Male,23.04,9.99,Yes,Yes,Transport,No,Yes,39.0,Yes,ByBirth,36883,24014.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,47.61,25.95,No,Yes,Industrials,No,Yes,40.0,No,Unknown,29112,83194.0,Rejected,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Female,36.88,21.23,Yes,Yes,ConsumerDiscretionary,Yes,Yes,54.0,Yes,bybirth,7975,56716.0,Approved,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Female,48.59,5.04,No,Yes,Education,Yes,Yes,54.0,Yes,ByBirth,60722,33634.0,Approved,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,62.97,13.95,No,Yes,Industrials,Yes,Yes,66.0,No,Temporary,57565,49471.0,Approved,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Female,59.99,25.6,Yes,Yes,Utilities,Yes,No,52.0,Yes,ByBirth,56209,49471.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,73.04,27.38,No,No,Real Estate,No,Yes,19.0,Yes,ByBirth,51143,33787.0,Rejected,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,45.19,2.16,Yes,Yes,informationtechnology,No,Yes,40.0,Yes,ByBirth,99169,42742.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,47.61,21.74,No,Yes,ConsumerStaples,Yes,Yes,34.0,No,ByBirth,74192,47461.0,Approved,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,47.61,9.3,Yes,No,Materials,Yes,Yes,16.0,Yes,ByBirth,83169,56689.0,Approved,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,47.61,0.11,Yes,No,Research,Yes,Yes,24.0,Yes,Unknown,63807,45580.0,Approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Female,57.16,0.17,No,Yes,Real Estate,Yes,Yes,18.0,Yes,ByBirth,20850,24332.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,47.61,21.69,No,Yes,Utilities,Yes,Yes,4.0,Yes,Unknown,53271,70228.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Female,79.93,8.42,Yes,Yes,CommunicationServices,No,Yes,33.0,Yes,ByBirth,85590,72742.0,Approved,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,15.13,6.77,No,Yes,Real Estate,No,Yes,33.0,Yes,ByBirth,10354,46565.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,31.96,21.56,Yes,No,Unknown,Yes,Yes,10.0,No,ByBirth,21535,2405.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,48.1,5.14,Yes,Yes,ConsumerStaples,Yes,Yes,20.0,Yes,Temporary,80430,68588.0,Approved,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Female,37.85,25.39,No,No,Research,Yes,Yes,28.0,No,ByOtherMeans,68714,23586.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Female,76.77,26.27,Yes,Yes,ConsumerStaples,Yes,Yes,65.0,Yes,ByBirth,50363,49471.0,Approved,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,20.33,22.19,No,No,Energy,Yes,Yes,8.0,Yes,ByBirth,72165,3965.0,Rejected,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,66.8,26.44,No,Yes,Real Estate,No,Yes,20.0,Yes,ByBirth,8373,47085.0,Rejected,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,41.4,2.55,Yes,Yes,Education,Yes,Yes,40.0,Yes,ByBirth,92366,11609.0,Approved,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,56.76,1.38,Yes,Yes,ConsumerStaples,Yes,Yes,55.0,No,ByOtherMeans,74372,74381.0,Approved,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Male,16.17,25.55,Yes,No,ConsumerDiscretionary,Yes,No,21.0,Yes,ByBirth,48801,46857.0,Rejected,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,22.08,8.6,Yes,Yes,ConsumerStaples,Yes,Yes,12.0,Yes,Temporary,25508,49471.0,Approved,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Male,64.17,12.62,No,No,ConsumerStaples,Yes,Yes,32.0,No,ByBirth,53630,32697.0,Approved,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,47.61,4.2,Yes,No,Transport,No,Yes,55.0,Yes,ByOtherMeans,42175,227.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Female,34.56,3.47,No,Yes,Healthcare,Yes,Yes,2.0,Yes,ByBirth,69014,99198.0,Approved,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,73.02,21.42,Yes,No,Financials,Yes,No,10.0,Yes,Temporary,2171,49471.0,Rejected,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Male,77.64,17.03,No,No,Industrials,Yes,Yes,54.0,No,byothermeans,71512,79165.0,Approved,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Male,44.07,22.11,Yes,No,Energy,Yes,Yes,57.0,Yes,byothermeans,20395,16827.0,Approved,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
Female,59.49,21.51,Yes,Yes,Energy,No,No,41.0,Yes,bybirth,35231,71678.0,Rejected,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Male,26.06,5.92,Yes,Yes,informationtechnology,Yes,Yes,57.0,Yes,ByBirth,22696,49471.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,70.74,23.14,No,Yes,ConsumerStaples,Yes,Yes,26.0,Yes,ByBirth,51560,49471.0,Approved,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,28.83,5.96,Yes,Yes,Industrials,Yes,Yes,55.0,No,Temporary,30564,49471.0,Approved,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Female,24.21,17.44,No,Yes,Financials,Yes,Yes,37.0,Yes,ByOtherMeans,85790,98883.0,Approved,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Male,56.36,25.34,Yes,Yes,Healthcare,Yes,Yes,33.0,Yes,ByOtherMeans,93640,86360.0,Approved,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Male,41.94,18.1,No,Yes,Energy,Yes,Yes,46.0,No,ByBirth,3697,38695.0,Approved,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,76.8,24.8,No,Yes,Transport,Yes,Yes,50.0,Yes,ByBirth,97074,65152.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,23.52,14.27,Yes,No,ConsumerStaples,Yes,Yes,38.0,Yes,ByBirth,3039,11994.0,Approved,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,43.11,16.4,Yes,No,Unknown,Yes,Yes,12.0,No,ByBirth,82439,48438.0,Approved,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,51.35,500.0,No,Yes,Unknown,Yes,No,33.0,Yes,ByBirth,80628,43098.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,69.89,1.82,Yes,Yes,Energy,No,Yes,15.0,No,ByBirth,57960,17794.0,Rejected,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Male,63.67,10.03,Yes,Yes,Energy,Yes,Yes,4.0,Yes,ByBirth,3449,36081.0,Approved,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,47.61,23.7,Yes,Yes,Research,Yes,No,20.0,No,ByOtherMeans,96450,5520.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Female,70.44,11.97,No,Yes,consumerdiscretionary,Yes,Yes,38.0,Yes,ByBirth,7929,58048.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,20.77,11.61,No,No,Materials,No,Yes,2.0,Yes,ByBirth,20213,32618.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,47.61,3.85,Yes,No,InformationTechnology,Yes,Yes,5.0,Yes,ByBirth,65862,20970.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,46.49,17.14,Yes,No,InformationTechnology,Yes,Yes,0.0,No,ByBirth,82075,62048.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,47.61,6.1,Yes,Yes,Research,Yes,Yes,4.0,No,ByBirth,60004,44487.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,15.22,1.55,Yes,Yes,ConsumerStaples,Yes,Yes,37.0,Yes,Unknown,29935,52893.0,Approved,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Male,64.78,18.57,Yes,Yes,industrials,Yes,No,25.0,No,ByBirth,53683,45437.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Male,59.93,8.69,Yes,No,InformationTechnology,Yes,Yes,13.0,No,ByBirth,29933,9005.0,Rejected,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,19.63,21.66,Yes,Yes,Real Estate,Yes,Yes,5.0,No,ByBirth,72531,36006.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,59.44,15.95,Yes,Yes,Financials,Yes,Yes,27.0,Yes,ByOtherMeans,32522,30827.0,Approved,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Female,44.4,5.63,Yes,Yes,Industrials,No,Yes,16.0,Yes,ByBirth,71294,50148.0,Rejected,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,63.77,9.1,Yes,Yes,Transport,Yes,Yes,33.0,Yes,Temporary,45819,9404.0,Approved,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Male,54.52,3.51,Yes,No,Unknown,Yes,Yes,29.0,Yes,ByBirth,66907,75816.0,Approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,47.93,5.2,No,No,Utilities,Yes,Yes,54.0,No,Unknown,95230,62031.0,Approved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Male,22.65,2.66,Yes,Yes,financials,No,Yes,55.0,Yes,ByBirth,59452,32139.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,68.55,25.96,No,Yes,Financials,Yes,No,62.0,Yes,ByBirth,51829,49471.0,Approved,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,29.98,25.81,Yes,Yes,InformationTechnology,Yes,Yes,49.0,Yes,ByOtherMeans,68210,49471.0,Approved,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Male,67.59,10.82,Yes,No,ConsumerStaples,Yes,Yes,61.0,Yes,ByBirth,31709,74867.0,Approved,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,62.95,5.43,Yes,Yes,InformationTechnology,Yes,Yes,16.0,Yes,Temporary,18703,42208.0,Approved,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Male,49.01,18.93,No,Yes,Financials,No,Yes,22.0,Yes,ByBirth,47831,30318.0,Rejected,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,47.26,17.67,Yes,No,Financials,No,Yes,63.0,No,ByBirth,38804,11394.0,Rejected,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Male,75.55,8.24,Yes,Yes,Materials,Yes,Yes,26.0,No,ByBirth,85819,81676.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,72.13,24.5,Yes,Yes,Transport,Yes,Yes,4.0,No,ByOtherMeans,99470,92513.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Female,25.98,10.74,Yes,Yes,Healthcare,Yes,No,55.0,Yes,ByBirth,5153,21072.0,Approved,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,62.23,27.23,No,No,ConsumerStaples,Yes,Yes,64.0,Yes,ByBirth,42884,97350.0,Approved,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,63.73,14.19,No,Yes,CommunicationServices,No,Yes,55.0,No,ByBirth,19314,63408.0,Approved,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Male,75.62,17.22,No,No,consumerdiscretionary,No,Yes,59.0,Yes,ByBirth,36234,14932.0,Rejected,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,22.7,12.56,No,No,InformationTechnology,Yes,No,52.0,Yes,ByBirth,79035,2690.0,Rejected,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,54.25,2.15,Yes,Yes,Materials,No,Yes,6.0,Yes,ByBirth,62855,33586.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,60.56,8.51,Yes,Yes,Utilities,Yes,No,33.0,No,Unknown,40087,51024.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Male,40.71,11.72,No,Yes,education,Yes,Yes,52.0,Yes,Temporary,2128,86299.0,Approved,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Female,47.61,6.65,No,Yes,Transport,Yes,Yes,33.0,No,Temporary,91882,26527.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Female,14.46,6.62,Yes,No,Financials,No,Yes,14.0,No,Temporary,59326,3072.0,Rejected,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Male,17.35,23.09,Yes,Yes,Healthcare,Yes,Yes,33.0,Yes,ByBirth,4567,20291.0,Approved,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,24.65,6.52,Yes,Yes,Education,No,Yes,33.0,No,bybirth,39493,96202.0,Approved,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Male,23.69,26.74,Yes,Yes,Financials,No,No,51.0,Yes,Unknown,2923,19481.0,Rejected,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Female,61.72,26.17,No,No,informationtechnology,Yes,Yes,19.0,No,ByOtherMeans,31098,6839.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Male,19.53,9.16,Yes,Yes,Energy,Yes,Yes,33.0,Yes,Temporary,77604,74437.0,Approved,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Female,77.3,27.05,Yes,Yes,Utilities,No,Yes,39.0,Yes,ByOtherMeans,89167,11567.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Male,62.37,4.28,Yes,No,Unknown,Yes,Yes,62.0,No,ByOtherMeans,58181,81075.0,Approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Male,57.73,21.79,Yes,Yes,ConsumerStaples,Yes,Yes,18.0,Yes,ByBirth,68584,49471.0,Approved,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,45.61,2.53,Yes,Yes,ConsumerDiscretionary,Yes,Yes,33.0,No,ByBirth,67413,61577.0,Approved,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,54.72,10.24,No,Yes,Education,No,Yes,62.0,No,ByBirth,30112,33434.0,Approved,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Male,72.37,23.07,Yes,Yes,Transport,No,Yes,3.0,Yes,ByBirth,27230,91649.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,39.0,13.33,Yes,Yes,InformationTechnology,Yes,Yes,35.0,Yes,ByBirth,370,11089.0,Approved,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,35.75,11.74,Yes,No,ConsumerStaples,No,Yes,39.0,Yes,Temporary,88856,1561.0,Rejected,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Female,47.61,12.1,Yes,Yes,Industrials,Yes,No,4.0,Yes,ByBirth,93410,26709.0,Rejected,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,18.81,18.73,Yes,Yes,CommunicationServices,Yes,No,2.0,No,bybirth,96252,23559.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Female,21.38,13.71,No,Yes,Materials,Yes,Yes,9.0,Yes,ByBirth,47038,49603.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,79.36,2.71,Yes,Yes,Healthcare,No,Yes,44.0,No,ByBirth,57701,50973.0,Approved,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Male,29.01,2.28,No,Yes,Research,No,Yes,12.0,Yes,ByBirth,79395,35985.0,Rejected,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,30.95,16.19,Yes,Yes,Healthcare,No,Yes,27.0,Yes,Temporary,59866,45548.0,Rejected,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
